WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:at2g07895	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g23347	2	4	0	7	3.28890925149589	-0.0134236193498466	2.03023903252418	-0.0066118418249289	0.994724551926759	0.994724551926759	1	156
transcript:at2g07915	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g07910	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g24103	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g08015	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g08035	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g25011	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g25095	1	7	5	1	3.48073014441688	-0.720968674123381	1.87354990947842	-0.384814234451908	0.700375052186663	0.971142371999155	1	94
transcript:at2g25171	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g26211	1	1	3	2	1.67010317683551	1.01253230058173	2.50596405418492	0.404049012151959	0.686176678110196	0.971142371999155	1	92
transcript:at2g28056	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g08235	28	25	55	33	34.305643959668	0.417389130989089	0.601768123782688	0.693604587038276	0.487930216305533	0.971142371999155	1	54
transcript:at2g08275	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g32273	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g32698	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g08555	16	13	6	9	11.4618572659468	-1.24494899464297	1.01273882123772	-1.22928929802597	0.218963358349158	0.971142371999155	1	27
transcript:at2g34202	0	2	7	16	5.80247485657109	3.26604917739646	1.72147171878269	1.89724242446806	0.0577959499788991	0.751347349725689	1	12
transcript:at2g34204	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g34208	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g08855	2	0	1	0	0.785406711561826	-1.35219740902774	4.05789484606116	-0.333226330480266	0.738963443967813	0.971142371999155	1	113
transcript:at2g38325	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g39175	1	0	0	0	0.284913026100336	-1.7719651886198	4.99245858563522	-0.354928370105717	0.722643254104617	0.971142371999155	1	99.5
transcript:at2g09080	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g39885	0	0	0	2	0.469418982623265	2.19895499332972	4.88830017440327	0.449840417911356	0.652825511998417	0.971142371999155	1	83.5
transcript:at2g09120	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g09150	2	1	0	0	0.838855242229121	-3.3400132865119	3.87809881749323	-0.861250175329687	0.389100270750171	0.971142371999155	1	42.5
transcript:at2g40805	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g41616	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g09340	15	10	26	64	27.590491879124	1.56647051025522	0.741411540366278	2.11282186069203	0.0346160178615943	0.675012348301088	1	8
transcript:at2g09670	4	0	1	4	2.29407072900903	0.0202712767435296	2.36654232365393	0.00856577824149405	0.993165581366415	0.994724551926759	1	155
transcript:at2g46255	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g46685	5	2	1	2	2.647623152543	-1.52246243464943	2.06843875144745	-0.736044242830027	0.461703773260988	0.971142371999155	1	53
transcript:at2g47015	34	36	39	22	32.9433482523765	-0.510763981679747	0.612025259459907	-0.834547224620239	0.403972687411897	0.971142371999155	1	46
transcript:at2g47275	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g47585	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g09995	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g04765	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at3g09285	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g10745	0	2	0	1	0.77276787136853	-1.22541148379993	4.08258208179411	-0.30015599423329	0.764058169807046	0.971142371999155	1	116
transcript:at3g11435	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g13405	4	5	2	0	2.9159593732659	-2.50351434514671	2.15466097795136	-1.16190638377228	0.245273493771102	0.971142371999155	1	29
transcript:at3g13724	1	1	0	0	0.553942216128785	-2.7426966564235	4.61134668161659	-0.59477129909955	0.551996354946776	0.971142371999155	1	60.5
transcript:at3g14385	0	2	0	0	0.538058380056898	-2.70468673447335	4.89511410676054	-0.552527821718795	0.580586778266822	0.971142371999155	1	71.5
transcript:at3g03235	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g03245	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g03255	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g03625	0	4	3	0	1.72285873819726	-0.729614014888566	2.87284413597389	-0.253969230614464	0.799519329299735	0.971142371999155	1	121
transcript:at3g18217	4	10	4	15	8.21290901180493	0.186144828238188	1.24620743135414	0.149369056510858	0.881262427113826	0.978039095741903	1	134
transcript:at3g18827	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g18895	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g22886	9	7	2	0	4.87858288382447	-3.33512306830132	1.80292805576768	-1.84983702351963	0.0643370428917918	0.772044514701502	1	13
transcript:at3g23125	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g23326	3	0	0	2	1.32415806092427	-0.870585658520046	3.21932891184583	-0.270424576785753	0.786833634662526	0.971142371999155	1	119
transcript:at3g04655	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g26812	2	2	0	0	1.10788443225757	-3.74270872070424	3.45043817031141	-1.08470534348582	0.278052180467294	0.971142371999155	1	33
transcript:at3g26813	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g26815	0	0	0	2	0.469418982623265	2.19895499332972	4.88830017440327	0.449840417911356	0.652825511998417	0.971142371999155	1	83.5
transcript:at3g26816	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g26818	0	0	5	4	2.0167412620523	4.30781233771059	2.73585315841015	1.57457732132595	0.115354041015018	0.971142371999155	1	18
transcript:at3g26819	0	0	2	0	0.431161318722308	2.0874649670121	4.89652462874115	0.426315626956984	0.669877872436322	0.971142371999155	1	89.5
transcript:at3g05515	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g05985	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g06345	124	104	121	49	100.89427585637	-0.750228794976135	0.585620927591799	-1.28108262466172	0.200164646148307	0.971142371999155	1	26
transcript:at3g06445	0	0	0	2	0.469418982623265	2.19895499332972	4.88830017440327	0.449840417911356	0.652825511998417	0.971142371999155	1	83.5
transcript:at3g06595	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g44444	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g07065	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g07095	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g07515	0	2	0	0	0.538058380056898	-2.70468673447335	4.89511410676054	-0.552527821718795	0.580586778266822	0.971142371999155	1	71.5
transcript:at3g07685	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g07695	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g07755	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g48057	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g48201	0	2	0	2	1.00747736268016	-0.213227010943097	3.59959984545907	-0.0592363096170496	0.952763889514252	0.978039095741903	1	150
transcript:at3g08150	0	0	0	1	0.234709491311632	1.18720349768055	4.99009804348832	0.237911858110634	0.811949458110768	0.971142371999155	1	125.5
transcript:at3g51375	0	0	1	0	0.215580659361154	1.12529854652185	4.9943810207685	0.225312915022391	0.821735853230054	0.971142371999155	1	130
transcript:at3g08285	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g53015	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g53016	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g55512	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at3g55734	0	3	0	0	0.807087570085346	-3.2892100563962	4.31713560383512	-0.76189639571994	0.446121841337631	0.971142371999155	1	50
transcript:at3g59884	5	3	4	7	4.73694177721307	0.166163972172315	1.52716618828579	0.108805428935557	0.913356817719102	0.978039095741903	1	138
transcript:at3g09515	1	0	0	0	0.284913026100336	-1.7719651886198	4.99245858563522	-0.354928370105717	0.722643254104617	0.971142371999155	1	99.5
transcript:at3g09615	7	4	2	5	4.67521671809662	-0.940713210816975	1.5626559072313	-0.601996387345261	0.547176542156865	0.971142371999155	1	59
transcript:at3g61897	4	8	9	5	6.40565901543748	-0.0801275703019219	1.32370939760402	-0.0605325991089561	0.951731453109986	0.978039095741903	1	149
transcript:at3g63375	9	8	1	1	5.1667409058034	-3.38973421017321	1.70683558693382	-1.98597582340228	0.0470360084799582	0.751347349725689	1	9
transcript:at4g00885	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g04095	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g04125	733	972	3875	3769	2190.33274861721	1.87021764009068	0.169173521333468	11.0550257826943	2.07277268331328e-28	3.23352538596871e-26	6.73651122076814e-26	1
transcript:at4g03039	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g04365	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g03438	1	1	0	1	0.788651707440417	-1.26476504439786	3.7471996427288	-0.337522727632636	0.735722882111169	0.971142371999155	1	112
transcript:at4g03445	16	6	5	2	7.7201058372051	-1.98604471835149	1.3018230713717	-1.52558727988961	0.127112681957186	0.971142371999155	1	19
transcript:at4g03455	0	0	0	2	0.469418982623265	2.19895499332972	4.88830017440327	0.449840417911356	0.652825511998417	0.971142371999155	1	83.5
transcript:at4g04825	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at4g04835	0	0	1	6	1.62383760723095	3.9913122116251	3.03073876491628	1.31694366331681	0.187857509169764	0.971142371999155	1	23.5
transcript:at4g05105	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05508	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05305	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g08116	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05415	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05455	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g10345	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05800	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05855	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05860	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05925	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g05930	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g06075	1	0	5	0	1.36281632290611	1.94585510749841	3.29237842814804	0.591018058818029	0.554508321059908	0.971142371999155	1	62
transcript:at4g13493	34	32	37	29	33.0790366127218	-0.306287969013859	0.597085848805556	-0.512971408762366	0.607971320682581	0.971142371999155	1	78
transcript:at4g13494	24	31	44	32	32.174070251153	0.163526127841565	0.609276576547402	0.268393918519273	0.788396120168395	0.971142371999155	1	120
transcript:at4g13554	1	2	11	3	3.89848713306483	1.90096813918249	1.79902399340028	1.05666636251444	0.290663881833241	0.971142371999155	1	36
transcript:at4g13555	0	0	4	2	1.33174162006788	3.71023499550688	3.20116350810031	1.15902701818211	0.24644517219805	0.971142371999155	1	30
transcript:at4g06110	1	6	0	0	1.89908816627103	-4.52304795131804	2.87031918895664	-1.57579964232555	0.115071984868581	0.971142371999155	1	17
transcript:at4g13564	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at4g06130	0	4	0	0	1.0761167601138	-3.7041835200505	3.8433799009912	-0.963782820193028	0.335154821614901	0.971142371999155	1	37.5
transcript:at4g14504	5	4	4	1	3.59771401937172	-1.17895107308828	1.77649007077157	-0.663640676908616	0.506920316278202	0.971142371999155	1	56
transcript:at4g06260	0	2	2	0	0.969219698779206	-0.316263980264506	3.65402621020549	-0.0865521925872339	0.931027468010214	0.978039095741903	1	143
transcript:at4g14811	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g17788	4	4	3	0	2.8625108425986	-1.75873412670481	2.11795513935018	-0.830392530053502	0.40631688765032	0.971142371999155	1	47
transcript:at4g06865	1	1	2	3	1.68923200878599	1.03343427727984	2.49776581284514	0.41374346304415	0.679061993035211	0.971142371999155	1	91
transcript:at4g19395	3	3	0	4	2.60066461363288	-0.83602666896328	2.20131121103277	-0.379785768033702	0.704104447674391	0.971142371999155	1	95
transcript:at4g06915	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g07000	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g07005	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g21362	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g21595	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g07080	0	0	3	6	2.05499892595326	4.33272442114855	2.73108937218278	1.58644549141418	0.112638287859899	0.971142371999155	1	16
transcript:at4g07100	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
transcript:at4g23375	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g23387	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g23713	1	0	0	0	0.284913026100336	-1.7719651886198	4.99245858563522	-0.354928370105717	0.722643254104617	0.971142371999155	1	99.5
transcript:at4g24415	11	16	43	47	27.7398247717352	1.44589433906186	0.674021293433088	2.14517605474641	0.0319387733665868	0.675012348301088	1	7
transcript:at4g07565	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g27765	1	1	0	0	0.553942216128785	-2.7426966564235	4.61134668161659	-0.59477129909955	0.551996354946776	0.971142371999155	1	60.5
transcript:at4g08335	20	14	20	21	18.7051816871724	-0.0336283504966345	0.788988356050672	-0.0426221125302321	0.966002768255382	0.978548258752205	1	154
transcript:at4g30972	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g31877	2	2	2	0	1.53904575097988	-1.34535232506716	2.76602169497139	-0.486385311985443	0.626694002487124	0.971142371999155	1	80
transcript:at4g32445	0	2	0	0	0.538058380056898	-2.70468673447335	4.89511410676054	-0.552527821718795	0.580586778266822	0.971142371999155	1	71.5
transcript:at4g09735	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at4g09925	66	95	98	127	95.2970427892952	0.197004732551046	0.391530721967113	0.503165451643902	0.61484795256699	0.971142371999155	1	79
transcript:at5g01747	3	3	0	0	1.66182664838635	-4.3276793315415	2.94878537269343	-1.46761421554007	0.142209044377276	0.971142371999155	1	20
transcript:at5g02035	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at5g03552	46	36	38	36	39.4326567845822	-0.452813002878328	0.554956915846378	-0.815942625361703	0.414532951391905	0.971142371999155	1	48
transcript:at5g04275	0	0	0	0	0	NA	NA	NA	1	1	1	241
